yy,dat,trip,effort,gr,sp,l_cm,w_cm
2004,12/11/04,492,10,Muroami,Caesio cuning,30.761,676.0491928
2004,12/11/04,492,10,Muroami,Caesio cuning,22.955,278.3014539
2004,12/11/04,492,10,Muroami,Caesio cuning,13.419,54.64323248
2004,12/12/04,494,10,Muroami,Caesio cuning,40.104,1510.946383
2004,12/12/04,494,10,Muroami,Caesio cuning,41.951,1731.978875
2004,12/12/04,494,10,Muroami,Caesio cuning,27.238,467.5215386
2004,12/12/04,494,10,Muroami,Caesio cuning,31.675,738.815981
2004,12/12/04,494,10,Muroami,Caesio cuning,40.95,1609.6803
2004,12/12/04,494,10,Muroami,Caesio cuning,23.993,318.240699
2004,12/12/04,494,10,Muroami,Caesio cuning,22.19,251.120118
2004,12/12/04,496,10,Muroami,Caesio cuning,29.683,606.7383722
2004,12/12/04,496,10,Muroami,Caesio cuning,22.066,246.8891911
2004,12/12/04,496,10,Muroami,Caesio cuning,37.674,1250.077905
2004,12/12/04,496,10,Muroami,Caesio cuning,28.524,537.7153001
2004,12/12/04,496,10,Muroami,Caesio cuning,24.496,338.9047998
2004,12/12/04,496,10,Muroami,Caesio cuning,24.97,359.1830543
2004,12/12/04,496,10,Muroami,Caesio cuning,21.854,239.7668002
2004,12/12/04,496,10,Muroami,Caesio cuning,22.104,248.1806472
2004,12/13/04,498,10,Trap,Caesio cuning,32.313,784.8689081
2004,12/13/04,498,10,Trap,Caesio cuning,32.234,779.0649339
2004,12/13/04,498,10,Trap,Caesio cuning,21.525,228.988454
2004,12/13/04,498,10,Trap,Caesio cuning,30.747,675.1166626
2004,12/13/04,498,10,Trap,Caesio cuning,19.572,171.616725
2004,12/13/04,502,10,Muroami,Caesio cuning,30.377,650.7825866
2004,12/13/04,502,10,Muroami,Caesio cuning,27.043,457.4462863
2004,12/13/04,502,10,Muroami,Caesio cuning,26.299,420.3422877
2004,12/13/04,502,10,Muroami,Caesio cuning,28.974,563.8523238
2004,12/13/04,502,10,Muroami,Caesio cuning,26.124,411.9182538
2004,12/13/04,502,10,Muroami,Caesio cuning,31.787,746.7657584
2004,12/14/04,506,10,Muroami,Caesio cuning,32.869,826.538969
2004,12/14/04,506,10,Muroami,Caesio cuning,29.235,579.3949549
2004,12/14/04,506,10,Muroami,Caesio cuning,32.55,802.4545717
2004,12/14/04,506,10,Muroami,Caesio cuning,27.521,482.4065029
2004,12/14/04,506,10,Muroami,Caesio cuning,22.159,250.0578671
2004,12/14/04,506,10,Muroami,Caesio cuning,22.178,250.7085661
2004,12/14/04,506,10,Muroami,Caesio cuning,32.703,813.9464598
2004,12/14/04,507,10,Muroami,Caesio cuning,35.551,1048.470529
2004,12/14/04,507,10,Muroami,Caesio cuning,27.05,457.8054193
2004,12/14/04,507,10,Muroami,Caesio cuning,33.653,887.7789788
2004,12/14/04,507,10,Muroami,Caesio cuning,22.374,257.4873996
2004,12/14/04,507,10,Muroami,Caesio cuning,25.452,380.6215069
2004,12/14/04,507,10,Muroami,Caesio cuning,23.359,293.4203979
2004,12/14/04,508,10,Muroami,Caesio cuning,36.187,1106.385484
2004,12/14/04,508,10,Muroami,Caesio cuning,40.097,1510.146843
2004,12/14/04,508,10,Muroami,Caesio cuning,35.809,1071.712911
2004,12/14/04,508,10,Muroami,Caesio cuning,31.447,722.8081618
2004,12/14/04,508,10,Muroami,Caesio cuning,33.295,859.4507543
2004,12/14/04,508,10,Muroami,Caesio cuning,33.273,857.7299523
2004,12/15/04,513,10,Muroami,Caesio cuning,21.983,244.0840579
2004,12/15/04,513,10,Muroami,Caesio cuning,25.164,367.7117182
2004,12/15/04,513,10,Muroami,Caesio cuning,33.383,866.3571002
2004,12/15/04,513,10,Muroami,Caesio cuning,21.078,214.8715131
2004,12/15/04,513,10,Muroami,Caesio cuning,26.14,412.6837084
2004,12/15/04,513,10,Muroami,Caesio cuning,20.157,187.6478256
2004,12/15/04,513,10,Muroami,Caesio cuning,27.071,458.8839521
2004,12/15/04,514,10,Trap,Caesio cuning,29.515,596.3854994
2004,12/15/04,516,10,Muroami,Caesio cuning,23.665,305.2313173
2004,12/15/04,516,10,Muroami,Caesio cuning,27.018,456.1652097
2004,12/15/04,516,10,Muroami,Caesio cuning,26.885,449.3902862
2004,12/15/04,516,10,Muroami,Caesio cuning,23.101,283.70343
2004,12/15/04,516,10,Muroami,Caesio cuning,27.16,463.4737803
2004,12/15/04,516,10,Muroami,Caesio cuning,20.952,211.000387
2004,12/15/04,516,10,Muroami,Caesio cuning,23.752,308.6465556
2004,12/15/04,516,10,Muroami,Caesio cuning,27.732,493.7088405
2004,12/15/04,517,10,Muroami,Caesio cuning,19.791,177.5059081
2004,12/15/04,517,10,Muroami,Caesio cuning,20.933,210.4207328
2004,12/15/04,517,10,Muroami,Caesio cuning,15.652,87.1441025
2004,12/15/04,517,10,Muroami,Caesio cuning,15.353,82.19369554
2004,12/16/04,520,10,Muroami,Caesio cuning,39.559,1449.541147
2004,12/16/04,520,10,Muroami,Caesio cuning,36.624,1147.397552
2004,12/16/04,520,10,Muroami,Caesio cuning,35.509,1044.719157
2004,12/16/04,520,10,Muroami,Caesio cuning,36.699,1154.537098
2004,12/16/04,520,10,Muroami,Caesio cuning,30.672,670.135642
2004,12/16/04,520,10,Muroami,Caesio cuning,31.538,729.1690745
2004,12/18/04,NA,9,Trap,Caesio cuning,20.104,186.1557509
2004,12/18/04,527,9,Trap,Caesio cuning,29.339,585.6673254
2004,12/18/04,527,9,Trap,Caesio cuning,21.295,221.6495267
2004,12/18/04,527,9,Trap,Caesio cuning,27.609,487.098954
2004,12/18/04,527,9,Trap,Caesio cuning,32.584,804.9988645
2004,12/18/04,527,9,Trap,Caesio cuning,37.329,1215.688463
2004,12/18/04,527,9,Trap,Caesio cuning,31.302,712.7496578
2004,12/18/04,527,9,Trap,Caesio cuning,35.064,1005.523551
2004,12/18/04,527,9,Trap,Caesio cuning,34.644,969.4456077
2004,12/18/04,527,9,Trap,Caesio cuning,32.52,800.2140881
2004,12/18/04,527,9,Trap,Caesio cuning,20.43,195.4605319
2004,12/18/04,527,9,Trap,Caesio cuning,28.717,548.8233969
2004,12/18/04,529,9,Muroami,Caesio cuning,26.857,447.9726335
2004,12/18/04,529,9,Muroami,Caesio cuning,27.828,498.9093456
2004,12/18/04,529,9,Muroami,Caesio cuning,30.447,655.3404723
2004,12/18/04,529,9,Muroami,Caesio cuning,31.011,692.8471834
2004,12/18/04,529,9,Muroami,Caesio cuning,22.807,272.8962812
2004,12/18/04,529,9,Muroami,Caesio cuning,27.227,466.9492716
2004,12/18/04,529,9,Muroami,Caesio cuning,26.475,428.9301353
2004,12/18/04,529,9,Muroami,Caesio cuning,31.785,746.6232978
2004,12/18/04,531,9,Trap,Caesio cuning,26.899,450.1002387
2004,12/18/04,531,9,Trap,Caesio cuning,37.612,1243.850337
2004,12/18/04,531,9,Trap,Caesio cuning,33.208,852.6592575
2004,12/18/04,531,9,Trap,Caesio cuning,25.182,368.5098484
2004,12/18/04,531,9,Trap,Caesio cuning,22.349,256.6160006
2004,12/18/04,531,9,Trap,Caesio cuning,21.35,223.3899263
2004,12/18/04,532,9,Muroami,Caesio cuning,23.389,294.5645448
2004,12/18/04,532,9,Muroami,Caesio cuning,21.665,233.5343909
2004,12/18/04,532,9,Muroami,Caesio cuning,27.899,502.7790809
2004,12/18/04,532,9,Muroami,Caesio cuning,35.274,1023.895203
2004,12/18/04,532,9,Muroami,Caesio cuning,30.786,677.7165716
2004,12/18/04,532,9,Muroami,Caesio cuning,19.46,168.6561732
2004,12/18/04,532,9,Muroami,Caesio cuning,25.484,382.0744009
2004,12/18/04,532,9,Muroami,Caesio cuning,25.933,402.8539942
2004,12/18/04,532,9,Muroami,Caesio cuning,23.27,290.0436277
2004,12/18/04,532,9,Muroami,Caesio cuning,23.336,292.5452385
2004,12/18/04,532,9,Muroami,Caesio cuning,22.381,257.7317462
2004,12/18/04,532,9,Muroami,Caesio cuning,19.679,174.4774517
2004,12/18/04,532,9,Muroami,Caesio cuning,23.978,317.6378003
2004,12/18/04,532,9,Muroami,Caesio cuning,24.973,359.313921
2004,12/18/04,532,9,Muroami,Caesio cuning,23.782,309.8301355
2004,12/18/04,532,9,Muroami,Caesio cuning,22.987,279.4794966
2004,12/18/04,532,9,Muroami,Caesio cuning,37.099,1193.118029
2004,12/19/04,538,9,Trap,Caesio cuning,23.496,298.6696824
2004,12/19/04,538,9,Trap,Caesio cuning,20.466,196.5067649
2004,12/19/04,538,9,Trap,Caesio cuning,18.691,149.2476546
2004,12/19/04,538,9,Trap,Caesio cuning,23.699,306.5629768
2004,12/19/04,538,9,Trap,Caesio cuning,22.4,258.3957559
2004,12/19/04,538,9,Trap,Caesio cuning,21.856,239.8333407
2004,12/19/04,540,9,Muroami,Caesio cuning,34.588,964.7017923
2004,12/19/04,540,9,Muroami,Caesio cuning,25.381,377.4111298
2004,12/19/04,540,9,Muroami,Caesio cuning,24.759,350.0586715
2004,12/19/04,540,9,Muroami,Caesio cuning,27.621,487.7411941
2004,12/19/04,540,9,Muroami,Caesio cuning,29.024,566.8079266
2004,12/19/04,540,9,Muroami,Caesio cuning,23.628,303.7865695
2004,12/19/04,541,9,Muroami,Caesio cuning,29.975,625.0180452
2004,12/19/04,541,9,Muroami,Caesio cuning,33.113,845.2844408
2004,12/19/04,541,9,Muroami,Caesio cuning,25.69,391.5164841
2004,12/19/04,541,9,Muroami,Caesio cuning,25.763,394.8996244
2004,12/19/04,541,9,Muroami,Caesio cuning,25.883,400.5034324
2004,12/19/04,541,9,Muroami,Caesio cuning,26.658,437.9834229
2004,12/19/04,543,9,Muroami,Caesio cuning,25.082,364.0904496
2004,12/19/04,543,9,Muroami,Caesio cuning,26.135,412.4444015
2004,12/19/04,543,9,Muroami,Caesio cuning,25.316,374.4880103
2004,12/19/04,543,9,Muroami,Caesio cuning,32.826,823.2646144
2004,12/19/04,543,9,Muroami,Caesio cuning,34.77,980.1763016
2004,12/20/04,550,9,Trap,Caesio cuning,35.983,1087.581413
2004,12/20/04,550,9,Trap,Caesio cuning,31.041,694.8815425
2004,12/20/04,550,9,Trap,Caesio cuning,26.381,424.3289621
2004,12/20/04,550,9,Trap,Caesio cuning,35.01,1000.835389
2004,12/20/04,550,9,Trap,Caesio cuning,25.03,361.8064652
2004,12/20/04,550,9,Trap,Caesio cuning,36.778,1162.089554
2004,12/20/04,550,9,Trap,Caesio cuning,34.582,964.194451
2004,12/20/04,550,9,Trap,Caesio cuning,30.723,673.5200459
2004,12/20/04,551,9,Muroami,Caesio cuning,37.89,1271.937123
2004,12/20/04,551,9,Muroami,Caesio cuning,25.945,403.4195015
2004,12/20/04,551,9,Muroami,Caesio cuning,42.531,1805.612021
2004,12/20/04,551,9,Muroami,Caesio cuning,34.177,930.3607562
2004,12/20/04,551,9,Muroami,Caesio cuning,26.988,454.6310945
2004,12/20/04,551,9,Muroami,Caesio cuning,23.218,288.0827899
2004,12/20/04,551,9,Muroami,Caesio cuning,25.01,360.930573
2004,12/20/04,552,9,Muroami,Caesio cuning,27.891,502.3420523
2004,12/20/04,552,9,Muroami,Caesio cuning,36.382,1124.562484
2004,12/20/04,552,9,Muroami,Caesio cuning,30.685,670.9972482
2004,12/20/04,552,9,Muroami,Caesio cuning,28.029,509.9165532
2004,12/20/04,552,9,Muroami,Caesio cuning,26.893,449.7958814
2004,12/20/04,552,9,Muroami,Caesio cuning,25.599,387.3264154
2004,12/20/04,553,9,Trap,Caesio cuning,23.783,309.8696405
2004,12/20/04,553,9,Trap,Caesio cuning,20.397,194.5047705
2004,12/20/04,553,9,Trap,Caesio cuning,25.704,392.163794
2004,12/20/04,553,9,Trap,Caesio cuning,29.848,617.0229441
2004,12/20/04,553,9,Trap,Caesio cuning,26.666,438.38209
2004,12/20/04,556,9,Muroami,Caesio cuning,31.857,751.7633662
2004,12/20/04,556,9,Muroami,Caesio cuning,35.427,1037.420997
2004,12/20/04,556,9,Muroami,Caesio cuning,34.686,973.0137111
2004,12/20/04,556,9,Muroami,Caesio cuning,36.202,1107.776673
2004,12/20/04,556,9,Muroami,Caesio cuning,30.008,627.1068164
2004,12/20/04,556,9,Muroami,Caesio cuning,24.031,319.7714739
2004,12/20/04,556,9,Muroami,Caesio cuning,26.506,430.4548435
2004,12/21/04,561,9,Muroami,Caesio cuning,31.58,732.1174905
2004,12/21/04,561,9,Muroami,Caesio cuning,28.179,518.2361087
2004,12/21/04,561,9,Muroami,Caesio cuning,29.466,593.3883706
2004,12/21/04,561,9,Muroami,Caesio cuning,27.895,502.5605348
2004,12/21/04,562,9,Muroami,Caesio cuning,26.28,419.4221424
2004,12/21/04,562,9,Muroami,Caesio cuning,27.18,464.5094188
2004,12/21/04,562,9,Muroami,Caesio cuning,33.281,858.3554311
2004,12/21/04,562,9,Muroami,Caesio cuning,19.234,162.7868096
2004,12/21/04,563,9,Muroami,Caesio cuning,28.777,552.3077674
2004,12/21/04,563,9,Muroami,Caesio cuning,32.902,829.0577569
2004,12/21/04,563,9,Muroami,Caesio cuning,31.868,752.5507368
2004,12/21/04,563,9,Muroami,Caesio cuning,26.223,416.6698078
2004,12/21/04,563,9,Muroami,Caesio cuning,27.62,487.6876524
2004,12/21/04,563,9,Muroami,Caesio cuning,27.38,474.9512371
2004,12/22/04,568,9,Trap,Caesio cuning,18.345,141.0268332
2004,12/22/04,568,9,Trap,Caesio cuning,16.353,99.52529709
2004,12/22/04,569,9,Muroami,Caesio cuning,22.366,257.2083365
2004,12/22/04,569,9,Muroami,Caesio cuning,23.512,299.2868108
2004,12/22/04,569,9,Muroami,Caesio cuning,21.373,224.1204371
2004,12/22/04,569,9,Muroami,Caesio cuning,21.375,224.1840354
2004,12/22/04,571,9,Trap,Caesio cuning,26.94,452.1837088
2004,12/22/04,572,9,Muroami,Caesio cuning,32.338,786.7116269
2004,12/22/04,572,9,Muroami,Caesio cuning,30.228,641.1516418
2004,12/22/04,572,9,Muroami,Caesio cuning,29.622,602.9654819
2004,12/22/04,572,9,Muroami,Caesio cuning,29.568,599.638695
2004,12/22/04,573,9,Trap,Caesio cuning,30.997,691.8991834
2004,12/22/04,573,9,Trap,Caesio cuning,35.477,1041.867015
2004,12/22/04,573,9,Trap,Caesio cuning,18.146,136.4390855
2004,12/22/04,573,9,Trap,Caesio cuning,19.191,161.6858053
2004,12/23/04,580,9,Muroami,Caesio cuning,26.591,434.6541208
2004,12/23/04,580,9,Muroami,Caesio cuning,26.995,454.988745
2004,12/23/04,580,9,Muroami,Caesio cuning,25.067,363.4306192
2004,12/23/04,580,9,Muroami,Caesio cuning,29.175,575.7968424
2004,12/23/04,580,9,Muroami,Caesio cuning,30.575,663.7301291
2004,12/23/04,580,9,Muroami,Caesio cuning,31.812,748.548054
2004,12/23/04,580,9,Muroami,Caesio cuning,22.152,249.8184215
2004,12/23/04,580,9,Muroami,Caesio cuning,22.948,278.0442015
2004,12/23/04,580,9,Muroami,Caesio cuning,21.018,213.0222369
2004,12/23/04,580,9,Muroami,Caesio cuning,20.067,185.1188407
2004,12/23/04,581,9,Muroami,Caesio cuning,30.09,632.3173415
2004,12/23/04,581,9,Muroami,Caesio cuning,28.35,527.8308057
2004,12/23/04,581,9,Muroami,Caesio cuning,31.127,700.7355518
2004,12/23/04,581,9,Muroami,Caesio cuning,27.5,481.291209
2004,12/23/04,581,9,Muroami,Caesio cuning,30.919,686.6333793
2004,12/23/04,582,9,Muroami,Caesio cuning,26.538,432.0325415
2004,12/23/04,582,9,Muroami,Caesio cuning,21.494,227.9899398
2004,12/23/04,582,9,Muroami,Caesio cuning,23.897,314.3953707
2004,12/23/04,582,9,Muroami,Caesio cuning,22.037,245.9066421
2004,12/23/04,582,9,Muroami,Caesio cuning,26.941,452.2346057
2004,12/23/04,582,9,Muroami,Caesio cuning,20.471,196.6523712
2004,12/23/04,582,9,Muroami,Caesio cuning,28.664,545.7578174
2004,4/27/04,587,9,Trap,Caesio cuning,20.884,208.9307625
2004,4/27/04,587,9,Trap,Caesio cuning,22.838,274.0225671
2004,4/27/04,587,9,Trap,Caesio cuning,22.359,256.9643226
2004,4/27/04,587,9,Trap,Caesio cuning,20.304,191.8281228
2004,4/27/04,587,9,Trap,Caesio cuning,22.636,266.7392592
2004,4/27/04,587,9,Trap,Caesio cuning,32.372,789.2223745
2004,4/27/04,588,9,Trap,Caesio cuning,36.589,1144.075914
2004,4/27/04,588,9,Trap,Caesio cuning,41.754,1707.434585
2005,5/2/05,3,9,Handline,Caesio cuning,29.691,607.234348
2005,5/4/05,8,9,Trap,Caesio cuning,22.591,265.1346101
2005,5/4/05,8,9,Trap,Caesio cuning,23.606,302.9297069
2005,5/4/05,8,9,Trap,Caesio cuning,18.621,147.5592475
2005,5/4/05,8,9,Trap,Caesio cuning,19.203,161.9925587
2005,5/4/05,18,9,Handline,Caesio cuning,18.544,145.7168388
2005,5/4/05,18,9,Handline,Caesio cuning,17.528,122.8311763
2005,5/4/05,18,9,Handline,Caesio cuning,17.09,113.7584897
2005,5/4/05,18,9,Handline,Caesio cuning,14.701,72.05971451
2005,5/4/05,18,9,Handline,Caesio cuning,16.74,106.8401826
2005,5/4/05,18,9,Handline,Caesio cuning,14.706,72.13405469
2005,5/4/05,18,9,Handline,Caesio cuning,16.223,97.14558393
2005,5/5/05,19,9,Handline,Caesio cuning,37.834,1266.245521
2005,5/7/05,29,9,Trap,Caesio cuning,34.366,946.0490318
2005,5/7/05,36,9,Handline,Caesio cuning,16.055,94.12715161
2005,5/7/05,36,9,Handline,Caesio cuning,16.784,107.6939687
2005,5/7/05,36,9,Handline,Caesio cuning,21.709,234.9755058
2005,5/7/05,36,9,Handline,Caesio cuning,17.566,123.6404101
2005,5/7/05,36,9,Handline,Caesio cuning,15.144,78.84767381
2005,5/7/05,36,9,Handline,Caesio cuning,18.863,153.4512024
2005,5/9/05,56,9,Handline,Caesio cuning,15.69,87.7872055
2005,5/9/05,56,9,Handline,Caesio cuning,16.376,99.95034926
2005,5/9/05,56,9,Handline,Caesio cuning,19.282,164.0217599
2005,5/9/05,56,9,Handline,Caesio cuning,14.994,76.50334037
2005,5/9/05,56,9,Handline,Caesio cuning,20.499,197.469103
2005,5/9/05,56,9,Handline,Caesio cuning,15.378,82.60019642
2005,5/9/05,56,9,Handline,Caesio cuning,20.89,209.1128267
2005,5/10/05,58,9,Trap,Caesio cuning,27.799,497.3345089
2005,5/11/05,66,9,Gillnet,Caesio cuning,30.513,659.6574569
2005,5/11/05,66,9,Gillnet,Caesio cuning,32.138,772.0508067
2005,5/11/05,66,9,Gillnet,Caesio cuning,28.617,543.0489041
2005,5/11/05,66,9,Gillnet,Caesio cuning,22.755,271.0140016
2005,5/11/05,66,9,Gillnet,Caesio cuning,19.992,183.0288856
2005,5/11/05,66,9,Gillnet,Caesio cuning,32.694,813.2674327
2005,5/11/05,66,9,Gillnet,Caesio cuning,21.582,230.8320731
2005,5/11/05,66,9,Gillnet,Caesio cuning,15.307,81.44924111
2005,5/11/05,69,9,Trap,Caesio cuning,32.24,779.5047293
2005,5/11/05,69,9,Trap,Caesio cuning,19.582,171.8827409
2005,5/11/05,69,9,Trap,Caesio cuning,18.656,148.4018418
2005,5/11/05,69,9,Trap,Caesio cuning,17.312,118.2986658
2005,5/11/05,69,9,Trap,Caesio cuning,18.947,155.5326254
2005,5/11/05,72,9,Handline,Caesio cuning,25.601,387.4181803
2005,5/11/05,72,9,Handline,Caesio cuning,25.523,383.8501351
2005,5/11/05,72,9,Handline,Caesio cuning,20.634,201.4388345
2005,5/14/05,80,9,Trap,Caesio cuning,37.104,1193.605679
2005,5/14/05,80,9,Trap,Caesio cuning,30.47,656.8427197
2005,5/14/05,80,9,Trap,Caesio cuning,31.845,750.9050464
2005,5/14/05,80,9,Trap,Caesio cuning,41.917,1727.726033
2005,5/14/05,80,9,Trap,Caesio cuning,35.054,1004.654265
2005,5/14/05,80,9,Trap,Caesio cuning,42.003,1738.496785
2005,5/14/05,80,9,Trap,Caesio cuning,40.974,1612.542589
2005,5/14/05,81,9,Trap,Caesio cuning,33.628,885.780723
2005,5/14/05,81,9,Trap,Caesio cuning,33.498,875.4383699
2005,5/14/05,81,9,Trap,Caesio cuning,36.108,1099.077879
2005,5/14/05,81,9,Trap,Caesio cuning,37.818,1264.62249
2005,5/14/05,81,9,Trap,Caesio cuning,35.983,1087.581413
2005,5/14/05,81,9,Trap,Caesio cuning,27.744,494.3569073
2005,5/17/05,97,9,Trap,Caesio cuning,32.187,775.625622
2005,5/17/05,97,9,Trap,Caesio cuning,32.966,833.9573319
2005,5/17/05,97,9,Trap,Caesio cuning,31.847,751.0480541
2005,5/21/05,110,9,Trap,Caesio cuning,21.093,215.3355073
2005,5/21/05,110,9,Trap,Caesio cuning,31.246,708.8902462
2005,5/21/05,110,9,Trap,Caesio cuning,14.944,75.73240426
2005,5/21/05,110,9,Trap,Caesio cuning,20.312,192.0573955
2005,5/21/05,110,9,Trap,Caesio cuning,19.526,170.396605
2005,5/21/05,110,9,Trap,Caesio cuning,32.668,811.3079315
2005,5/21/05,111,9,Trap,Caesio cuning,27.778,496.196192
2005,5/21/05,111,9,Trap,Caesio cuning,32.823,823.036496
2005,5/21/05,111,9,Trap,Caesio cuning,30.091,632.3810629
2005,5/21/05,113,9,Gillnet,Caesio cuning,32.391,790.6277756
2005,5/21/05,113,9,Gillnet,Caesio cuning,36.953,1178.937444
2005,5/21/05,113,9,Gillnet,Caesio cuning,33.283,858.5118485
2005,5/21/05,113,9,Gillnet,Caesio cuning,32.969,834.1874744
2005,5/21/05,117,9,Muroami,Caesio cuning,28.174,517.9573351
2005,5/21/05,117,9,Muroami,Caesio cuning,33.557,880.1221184
2005,5/21/05,117,9,Muroami,Caesio cuning,35.979,1087.214863
2005,5/21/05,117,9,Muroami,Caesio cuning,35.985,1087.764719
2005,5/21/05,117,9,Muroami,Caesio cuning,21.815,238.4717314
2005,5/21/05,117,9,Muroami,Caesio cuning,26.665,438.3322433
2005,5/21/05,117,9,Muroami,Caesio cuning,33.057,840.9572732
2005,5/21/05,117,9,Muroami,Caesio cuning,34.82,984.4564791
2005,5/21/05,117,9,Muroami,Caesio cuning,20.267,190.7701224
2005,9/18/05,127,9,Muroami,Caesio cuning,31.387,718.634563
2005,9/18/05,127,9,Muroami,Caesio cuning,21.113,215.9552102
2005,9/18/05,127,9,Muroami,Caesio cuning,26.151,413.210511
2005,9/18/05,127,9,Muroami,Caesio cuning,20.49,197.2063347
2005,9/18/05,127,9,Muroami,Caesio cuning,22.127,248.9645132
2005,9/18/05,127,9,Muroami,Caesio cuning,18.792,151.7065308
2005,9/20/05,148,9,Trap,Caesio cuning,23.91,314.9142591
2005,9/20/05,148,9,Trap,Caesio cuning,21.23,219.6044353
2005,9/20/05,148,9,Trap,Caesio cuning,21.867,240.1995349
2005,9/20/05,148,9,Trap,Caesio cuning,23.45,296.9001902
2005,9/20/05,148,9,Trap,Caesio cuning,24.825,352.8958414
2005,9/20/05,148,9,Trap,Caesio cuning,22.203,251.5664766
2005,9/21/05,163,9,Trap,Caesio cuning,30.945,688.3856519
2005,9/21/05,163,9,Trap,Caesio cuning,26.926,451.4715549
2005,9/21/05,163,9,Trap,Caesio cuning,26.086,410.104114
2005,9/21/05,163,9,Trap,Caesio cuning,24.83,353.1114043
2005,9/21/05,163,9,Trap,Caesio cuning,30.071,631.1074521
2005,9/21/05,163,9,Trap,Caesio cuning,31.765,745.1996929
2005,9/21/05,163,9,Trap,Caesio cuning,28.079,512.679715
2005,9/21/05,163,9,Trap,Caesio cuning,28.165,517.455796
2005,9/21/05,164,9,Trap,Caesio cuning,30.401,652.3428888
2005,9/21/05,164,9,Trap,Caesio cuning,30.17,637.4286662
2005,9/21/05,164,9,Trap,Caesio cuning,32.338,786.7116269
2005,9/21/05,167,9,Trap,Caesio cuning,29.653,604.8808813
2005,9/21/05,167,9,Trap,Caesio cuning,39.282,1418.982837
2005,9/21/05,167,9,Trap,Caesio cuning,26.456,427.9974282
2005,9/21/05,167,9,Trap,Caesio cuning,26.882,449.2382513
2005,9/21/05,167,9,Trap,Caesio cuning,23.824,311.4922522
2005,9/21/05,168,9,Muroami,Caesio cuning,26.938,452.0819264
2005,9/21/05,168,9,Muroami,Caesio cuning,29.566,599.5157175
2005,9/21/05,168,9,Muroami,Caesio cuning,26.638,436.9878185
2005,9/21/05,168,9,Muroami,Caesio cuning,21.943,242.739848
2005,9/21/05,168,9,Muroami,Caesio cuning,27.725,493.3310647
2005,9/21/05,168,9,Muroami,Caesio cuning,20.865,208.3549268
2005,9/21/05,168,9,Muroami,Caesio cuning,21.572,230.5079143
2005,9/21/05,168,9,Muroami,Caesio cuning,23.427,296.0180849
2005,9/21/05,168,9,Muroami,Caesio cuning,21.277,221.0819214
2005,9/21/05,168,9,Muroami,Caesio cuning,21.467,227.1226472
2005,9/21/05,168,9,Muroami,Caesio cuning,25.114,365.5007701
2005,9/21/05,168,9,Muroami,Caesio cuning,21.125,216.327605
2005,9/21/05,168,9,Muroami,Caesio cuning,23.23,288.5344999
2005,9/21/05,168,9,Muroami,Caesio cuning,26.089,410.2471405
2005,9/21/05,168,9,Muroami,Caesio cuning,26.147,413.0188943
2005,9/21/05,175,9,Handline,Caesio cuning,24.49,338.6531575
2005,9/21/05,175,9,Handline,Caesio cuning,21.254,220.3580667
2005,9/21/05,175,9,Handline,Caesio cuning,23.472,297.7455899
2005,9/21/05,175,9,Handline,Caesio cuning,23.471,297.7071277
2005,9/21/05,175,9,Handline,Caesio cuning,24.599,343.2442213
2005,9/21/05,175,9,Handline,Caesio cuning,27.909,503.3257249
2005,9/21/05,175,9,Handline,Caesio cuning,18.621,147.5592475
2005,9/21/05,175,9,Handline,Caesio cuning,29.154,574.54105
2005,9/21/05,175,9,Handline,Caesio cuning,19.781,177.234089
2005,9/21/05,175,9,Handline,Caesio cuning,24.377,333.9372537
2005,9/22/05,179,9,Trap,Caesio cuning,31.855,751.6202673
2005,9/22/05,179,9,Trap,Caesio cuning,21.816,238.5048796
2005,9/22/05,179,9,Trap,Caesio cuning,21.476,227.4114986
2005,9/22/05,179,9,Trap,Caesio cuning,21.52,228.8272055
2005,9/22/05,179,9,Trap,Caesio cuning,21.677,233.9268331
2005,9/22/05,179,9,Trap,Caesio cuning,26.613,435.7454473
2005,9/22/05,179,9,Trap,Caesio cuning,29.771,612.2090586
2005,9/22/05,179,9,Trap,Caesio cuning,24.163,325.1272376
2005,9/22/05,179,9,Trap,Caesio cuning,30.919,686.6333793
2005,9/22/05,179,9,Trap,Caesio cuning,20.811,206.7241503
2005,9/22/05,179,9,Trap,Caesio cuning,22.743,270.5808686
2005,9/22/05,179,9,Trap,Caesio cuning,21.292,221.5548581
2005,9/22/05,179,9,Trap,Caesio cuning,25.32,374.6674549
2005,9/22/05,180,9,Muroami,Caesio cuning,22.508,262.1919194
2005,9/22/05,180,9,Muroami,Caesio cuning,22.992,279.6638671
2005,9/22/05,180,9,Muroami,Caesio cuning,26.819,446.0534748
2005,9/22/05,180,9,Muroami,Caesio cuning,25.468,381.3474902
2005,9/22/05,180,9,Muroami,Caesio cuning,26.265,418.6966661
2005,9/22/05,180,9,Muroami,Caesio cuning,22.44,259.7974168
2005,9/22/05,180,9,Muroami,Caesio cuning,31.157,702.7853977
2005,9/22/05,180,9,Muroami,Caesio cuning,25.553,385.2198421
2005,9/22/05,180,9,Muroami,Caesio cuning,24.576,342.2720142
2005,9/22/05,180,9,Muroami,Caesio cuning,22.558,263.9619883
2005,9/22/05,180,9,Muroami,Caesio cuning,24.03,319.7311272
2005,9/22/05,180,9,Muroami,Caesio cuning,25.866,399.7063403
2005,9/22/05,183,9,Trap,Caesio cuning,23.009,280.2913366
